file,location,lng,lat,isInLine,action
55_张先.json,有美堂,120.16757,30.238092,FALSE,remove
77_苏轼.json,有美堂,120.16757,30.238092,FALSE,remove
148_吴潜.json,雨花台,118.781627,31.997295,FALSE,remove
6_宋之问.json,禹庙,120.60305,29.966658,FALSE,remove
15_岑参.json,玉门关,93.93155,40.271565,FALSE,remove
39_贯休.json,玉门关,93.93155,40.271565,FALSE,remove
12_李白.json,玉女泉,113.345939,30.914508,FALSE,remove
77_苏轼.json,郁孤台,114.93915,25.864729,FALSE,remove
77_苏轼.json,浴日亭,113.497248,23.081159,FALSE,remove
89_陈瓘.json,月湖,121.543126,29.868964,FALSE,remove
104_王以宁.json,岳阳楼,113.092959,29.382537,FALSE,remove
12_李白.json,岳阳楼,113.092959,29.382537,FALSE,remove
126_张孝祥.json,岳阳楼,113.092959,29.382537,FALSE,remove
13_杜甫.json,岳阳楼,113.092959,29.382537,FALSE,remove
22_韩愈.json,岳阳楼,113.092959,29.382537,FALSE,remove
45_郑谷.json,岳阳楼,113.092959,29.382537,FALSE,remove
8_孟浩然.json,岳阳楼,113.092959,29.382537,FALSE,remove
6_宋之问.json,越王台,113.269543,23.128631,FALSE,remove
39_贯休.json,云顶山,104.487096,30.737203,FALSE,remove
77_苏轼.json,云龙山,117.176864,34.237841,FALSE,remove
79_苏辙.json,云龙山,117.176864,34.237841,FALSE,remove
85_秦观.json,云龙山,117.176864,34.237841,FALSE,remove
59_富弼.json,云门山,118.468503,36.670324,FALSE,remove
6_宋之问.json,云门寺,120.605375,29.870801,FALSE,remove
40_罗隐.json,霅溪,120.104121,30.864932,FALSE,remove
77_苏轼.json,霅溪,120.104121,30.864932,FALSE,remove
121_尤袤.json,张公洞,119.783569,31.255566,FALSE,remove
155_张炎.json,张公洞,119.783569,31.255566,FALSE,remove
46_崔涂.json,昭君村,110.728799,31.261021,FALSE,remove
77_苏轼.json,昭君村,110.728799,31.261021,FALSE,remove
79_苏辙.json,昭君村,110.728799,31.261021,FALSE,remove
148_吴潜.json,赵园,120.736048,31.641554,FALSE,remove
7_沈佺期.json,浈阳峡,113.310159,24.033779,FALSE,remove
148_吴潜.json,镇海楼,121.56049,29.8956,FALSE,remove
153_刘辰翁.json,芝山,116.67313,28.99816,FALSE,remove
62_欧阳修.json,至喜亭,111.268241,30.765067,FALSE,remove
22_韩愈.json,中条山,111.484051,35.411611,FALSE,remove
42_司空图.json,中条山,111.484051,35.411611,FALSE,remove
45_郑谷.json,中条山,111.484051,35.411611,FALSE,remove
11_王维.json,终南山,109.060387,33.949509,FALSE,remove
12_李白.json,终南山,109.060387,33.949509,FALSE,remove
15_岑参.json,终南山,109.060387,33.949509,FALSE,remove
19_孟郊.json,终南山,109.060387,33.949509,FALSE,remove
22_韩愈.json,终南山,109.060387,33.949509,FALSE,remove
64_苏洵.json,终南山,109.060387,33.949509,FALSE,remove
65_吴中复.json,终南山,109.060387,33.949509,FALSE,remove
77_苏轼.json,终南山,109.060387,33.949509,FALSE,remove
9_王昌龄.json,终南山,109.060387,33.949509,FALSE,remove
136_辛弃疾.json,钟山,118.852798,32.063618,FALSE,remove
77_苏轼.json,钟山,118.852798,32.063618,FALSE,remove
79_苏辙.json,钟山,118.852798,32.063618,FALSE,remove
92_惠洪.json,钟山,118.852798,32.063618,FALSE,remove
77_苏轼.json,周公庙,107.603986,34.494692,FALSE,remove
92_惠洪.json,祝融峰,112.696349,27.293534,FALSE,remove
90_晁说之.json,紫山,114.332,36.71755,FALSE,remove
62_欧阳修.json,醉翁亭,118.28815,32.28339,FALSE,remove
